forecast_date,target,target_end_date,location,type,quantile,value,timezero,model,truth_data_source,shift_ECDC,shift_JHU,first_commit_date
2022-09-18,4 wk ahead cum case,2022-10-15,GM10,point,,1032126.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM10,quantile,0.025,1028187.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM10,quantile,0.25,1030371.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM10,quantile,0.75,1033075.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM10,quantile,0.975,1035240.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM10,point,,2902.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM10,quantile,0.025,2897.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM10,quantile,0.25,2899.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM10,quantile,0.75,2907.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM10,quantile,0.975,2915.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM10,point,,8852.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM10,quantile,0.025,4913.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM10,quantile,0.25,7097.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM10,quantile,0.75,9801.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM10,quantile,0.975,11966.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM10,point,,12.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM10,quantile,0.025,7.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM10,quantile,0.25,9.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM10,quantile,0.75,17.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM10,quantile,0.975,25.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM11,point,,975350.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM11,quantile,0.025,971972.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM11,quantile,0.25,973930.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM11,quantile,0.75,976359.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM11,quantile,0.975,980947.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM11,point,,5932.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM11,quantile,0.025,5924.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM11,quantile,0.25,5929.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM11,quantile,0.75,5935.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM11,quantile,0.975,5940.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM11,point,,9587.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM11,quantile,0.025,6209.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM11,quantile,0.25,8167.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM11,quantile,0.75,10596.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM11,quantile,0.975,15184.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM11,point,,11.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM11,quantile,0.025,3.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM11,quantile,0.25,8.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM11,quantile,0.75,14.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM11,quantile,0.975,19.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM12,point,,620114.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM12,quantile,0.025,618469.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM12,quantile,0.25,619225.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM12,quantile,0.75,620816.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM12,quantile,0.975,622865.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM12,point,,2485.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM12,quantile,0.025,2480.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM12,quantile,0.25,2483.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM12,quantile,0.75,2490.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM12,quantile,0.975,2500.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM12,point,,6535.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM12,quantile,0.025,4890.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM12,quantile,0.25,5646.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM12,quantile,0.75,7237.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM12,quantile,0.975,9286.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM12,point,,12.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM12,quantile,0.025,7.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM12,quantile,0.25,10.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM12,quantile,0.75,17.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM12,quantile,0.975,27.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM13,point,,1790788.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM13,quantile,0.025,1785552.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM13,quantile,0.25,1787919.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM13,quantile,0.75,1792761.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM13,quantile,0.975,1808535.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM13,point,,16089.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM13,quantile,0.025,16059.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM13,quantile,0.25,16083.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM13,quantile,0.75,16098.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM13,quantile,0.975,16107.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM13,point,,14504.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM13,quantile,0.025,9268.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM13,quantile,0.25,11635.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM13,quantile,0.75,16477.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM13,quantile,0.975,32251.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM13,point,,30.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM13,quantile,0.025,0.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM13,quantile,0.25,24.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM13,quantile,0.75,39.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM13,quantile,0.975,48.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM14,point,,854868.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM14,quantile,0.025,853633.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM14,quantile,0.25,854224.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM14,quantile,0.75,856327.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM14,quantile,0.975,858317.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM14,point,,5762.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM14,quantile,0.025,5753.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM14,quantile,0.25,5759.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM14,quantile,0.75,5768.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM14,quantile,0.975,5782.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM14,point,,6012.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM14,quantile,0.025,4777.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM14,quantile,0.25,5368.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM14,quantile,0.75,7471.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM14,quantile,0.975,9461.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM14,point,,19.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM14,quantile,0.025,10.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM14,quantile,0.25,16.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM14,quantile,0.75,25.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM14,quantile,0.975,39.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM15,point,,817499.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM15,quantile,0.025,816618.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM15,quantile,0.25,816999.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM15,quantile,0.75,819253.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM15,quantile,0.975,821054.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM15,point,,7673.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM15,quantile,0.025,7662.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM15,quantile,0.25,7670.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM15,quantile,0.75,7682.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM15,quantile,0.975,7686.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM15,point,,6995.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM15,quantile,0.025,6114.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM15,quantile,0.25,6495.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM15,quantile,0.75,8749.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM15,quantile,0.975,10550.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM15,point,,20.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM15,quantile,0.025,9.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM15,quantile,0.25,17.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM15,quantile,0.75,29.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM15,quantile,0.975,33.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM16,point,,1283916.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM16,quantile,0.025,1282058.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM16,quantile,0.25,1282797.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM16,quantile,0.75,1285308.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,GM16,quantile,0.975,1287811.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM16,point,,4847.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM16,quantile,0.025,4836.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM16,quantile,0.25,4844.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM16,quantile,0.75,4850.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,GM16,quantile,0.975,4860.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM16,point,,9102.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM16,quantile,0.025,7244.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM16,quantile,0.25,7983.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM16,quantile,0.75,10494.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,GM16,quantile,0.975,12997.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM16,point,,13.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM16,quantile,0.025,2.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM16,quantile,0.25,10.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM16,quantile,0.75,16.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,GM16,quantile,0.975,26.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,PL,point,,5918954.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,534581.0,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,PL,quantile,0.025,5897095.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,534581.0,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,PL,quantile,0.25,5913366.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,534581.0,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,PL,quantile,0.75,5923856.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,534581.0,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,PL,quantile,0.975,5936004.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,534581.0,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,PL,point,,113973.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,3857.0,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,PL,quantile,0.025,113936.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,3857.0,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,PL,quantile,0.25,113947.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,3857.0,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,PL,quantile,0.75,113996.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,3857.0,2022-10-02
2022-09-18,4 wk ahead cum death,2022-10-15,PL,quantile,0.975,114041.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,3857.0,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,PL,point,,69495.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,PL,quantile,0.025,47636.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,PL,quantile,0.25,63907.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,PL,quantile,0.75,74397.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc case,2022-10-15,PL,quantile,0.975,86545.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,PL,point,,166.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,PL,quantile,0.025,129.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,PL,quantile,0.25,140.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,PL,quantile,0.75,189.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead inc death,2022-10-15,PL,quantile,0.975,234.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,2022-10-02
2022-09-18,4 wk ahead cum case,2022-10-15,PL72,point,,434514.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum case,2022-10-15,PL72,quantile,0.025,433783.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum case,2022-10-15,PL72,quantile,0.25,434370.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum case,2022-10-15,PL72,quantile,0.75,434621.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum case,2022-10-15,PL72,quantile,0.975,435248.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum death,2022-10-15,PL72,point,,7242.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum death,2022-10-15,PL72,quantile,0.025,7236.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum death,2022-10-15,PL72,quantile,0.25,7241.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum death,2022-10-15,PL72,quantile,0.75,7244.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum death,2022-10-15,PL72,quantile,0.975,7246.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc case,2022-10-15,PL72,point,,731.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc case,2022-10-15,PL72,quantile,0.025,0.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc case,2022-10-15,PL72,quantile,0.25,587.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc case,2022-10-15,PL72,quantile,0.75,838.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc case,2022-10-15,PL72,quantile,0.975,1465.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc death,2022-10-15,PL72,point,,6.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc death,2022-10-15,PL72,quantile,0.025,0.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc death,2022-10-15,PL72,quantile,0.25,5.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc death,2022-10-15,PL72,quantile,0.75,8.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead inc death,2022-10-15,PL72,quantile,0.975,10.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum case,2022-10-15,PL73,point,,340755.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum case,2022-10-15,PL73,quantile,0.025,338288.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum case,2022-10-15,PL73,quantile,0.25,340130.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
2022-09-18,4 wk ahead cum case,2022-10-15,PL73,quantile,0.75,341314.0,2022-09-19,USC-SIkJalpha,ECDC,0.0,0.0,
